,Edad,Sexo,Perscargo,Estrato,Nivel de estudios,Tipo de contrato,Ingresos,Egresos,Tipo de actividad,Tipo de vivienda,Total pasivos,Salario,Ingresos por arriendo,Ingresos por honorarios,Ingresos financieros,Otros ingresos,Gasto familiar,Gasto obligatorio,Gasto arriendo,Otros gastos,Destino,Monto,Plazo,Cuota,Garantia,RespPat,Pagare,MoraCome,Puntaje,pasa,NumDias
89,0.2037037037037037,1.0,0.0,0.6,0.6666666666666666,0.0,0.07266383589609367,0.026587739540483595,0.25,0.0,0.003211009174311927,0.1694538387584581,0.0,0.0,0.0,0.0,0.0,0.026587739540483595,0.0,0.0,0.5,0.03512544802867384,0.3684210526315789,0.06172851380019126,0.2,0.6666666666666666,0.0310272536687631,0.0,,1.0,0.013529645841623557
90,0.18518518518518517,1.0,0.0,0.4,0.8333333333333334,0.75,0.04518574448478628,0.033209591652453095,0.5,0.5,0.0,0.12731773216199,0.0,0.0,0.0,0.0,0.0,0.033209591652453095,0.0,0.0,0.5,0.04229390681003584,0.5789473684210527,0.0554389204597499,0.2,0.6666666666666666,0.031865828092243184,0.0,0.4811320754716981,1.0,0.32570632709908476
91,0.18518518518518517,0.0,0.0,0.4,0.6666666666666666,0.0,0.05490340116501177,0.06722183204575098,0.25,1.0,0.0,0.14221921173044957,0.0,0.0,0.0,0.0,0.0,0.04715561352463128,0.0,1.0,0.5,0.017921146953405017,0.3684210526315789,0.03426598664131227,1.0,0.6666666666666666,,0.0,0.4056603773584906,1.0,0.026064464783127735
92,0.16666666666666666,1.0,0.0,0.2,0.8333333333333334,0.25,0.20076313974161303,0.05748971606300793,0.25,0.5,0.0,0.36588691123695694,0.0,0.0,0.0,0.0,0.0,0.05748971606300793,0.0,0.0,0.5,0.06236559139784946,0.5789473684210527,0.035120598246443244,1.0,0.6666666666666666,0.0880503144654088,0.6,0.330188679245283,1.0,0.014723438121766812
93,0.14814814814814814,1.0,0.25,0.4,1.0,0.25,0.017792657241154156,0.01444767733520618,0.25,0.5,0.0,0.08531197467225915,0.0,0.0,0.0,0.0,0.0,0.01444767733520618,0.0,0.0,0.5,0.013620071684587814,0.2631578947368421,0.0325883648248092,0.2,0.6666666666666666,0.17568134171907757,0.0,0.39622641509433965,1.0,0.012236370871468364
94,0.018518518518518517,0.0,0.125,0.2,1.0,0.25,0.053785003307749386,0.007324169760208689,0.25,0.5,0.0,0.1405042115644818,0.0,0.0,0.0,0.0,0.0,0.007324169760208689,0.0,0.0,0.5,0.06810035842293907,0.5789473684210527,0.08689696296866241,0.2,0.6666666666666666,0.9048218029350105,0.0,,1.0,0.006068444090728213
95,0.5370370370370371,1.0,0.375,0.2,0.0,0.25,0.031041446351843516,0.010936089094010233,0.25,0.5,0.0,0.07531450132296764,0.0,0.0,0.0,0.01904761904761905,0.0,0.010936089094010233,0.0,0.0,0.5,0.04659498207885305,0.5789473684210527,0.06104793885634098,0.2,0.6666666666666666,0.8226415094339623,0.0,,1.0,0.4831874253879825
96,0.4074074074074074,1.0,0.25,0.2,0.5,0.25,0.04617416503914985,0.010835758001404636,0.25,0.5,0.0,0.07531450132296764,0.0,0.0,0.0,0.03362857142857143,0.0,0.010835758001404636,0.0,0.0,0.5,0.013620071684587814,0.2631578947368421,0.0325883648248092,0.2,0.6666666666666666,0.8427672955974843,0.0,,1.0,0.09162355750099482
97,0.4074074074074074,1.0,0.625,0.2,0.3333333333333333,0.75,0.1400741177036895,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.17142857142857143,0.0,0.0,0.0,0.0,0.5,0.06810035842293907,0.5789473684210527,0.08188058520285346,0.5,0.6666666666666666,0.7551362683438155,0.8,,1.0,0.007560684440907282
98,0.3148148148148148,1.0,0.125,0.2,0.5,0.75,0.20926355650913978,0.034313233671114676,0.5,1.0,0.13761467889908258,0.0,0.0,0.0,0.0,0.23809523809523808,0.0,0.034313233671114676,0.0,0.0,0.5,0.053763440860215055,0.5789473684210527,0.06462576621930084,0.2,0.6666666666666666,0.7287211740041929,0.0,0.41509433962264153,1.0,0.1713091922005571
99,0.8148148148148148,0.0,0.0,0.4,0.0,0.75,0.11011509070092954,0.019965887428514097,1.0,0.5,0.0,0.07531450132296764,0.0,0.0,0.0,0.09523809523809523,0.0,0.019965887428514097,0.0,0.0,0.5,0.06093189964157706,0.5789473684210527,0.07776828209327633,1.0,0.6666666666666666,0.8515723270440252,0.0,0.5471698113207547,1.0,0.6085356148030243
100,0.1111111111111111,1.0,0.125,0.4,0.8333333333333334,0.25,0.09559519275732863,0.004715561352463128,0.25,0.5,0.0,0.20461778383176962,0.0,0.0,0.0,0.0,0.0,0.004715561352463128,0.0,0.0,0.5,0.16845878136200718,0.7894736842105263,0.1881579043787624,0.2,0.6666666666666666,,1.0,0.41509433962264153,1.0,0.10276561878233187
101,0.16666666666666666,1.0,0.375,0.2,0.8333333333333334,0.25,0.06317499857420335,0.011738737834855021,0.25,0.0,0.025577981651376147,0.1549032407970878,0.0,0.0,0.0,0.0,0.0,0.011738737834855021,0.0,0.0,0.5,0.04802867383512545,0.7894736842105263,0.04417691651003367,1.0,0.6666666666666666,,1.0,0.49056603773584906,1.0,0.21498209311579786
102,0.5740740740740741,0.0,0.25,0.2,0.0,0.25,0.011273035264572013,0.0026086084077455605,0.25,0.5,0.0,0.07531450132296764,0.0,0.0,0.0,0.0,0.0,0.0026086084077455605,0.0,0.0,0.5,0.06093189964157706,0.5789473684210527,0.07776828209327633,0.5,0.6666666666666666,0.9165618448637316,0.6,0.5094339622641509,1.0,0.18304814962196578
103,0.16666666666666666,1.0,0.375,0.2,0.8333333333333334,0.25,0.06317499857420335,0.011738737834855021,0.25,0.0,0.025577981651376147,0.1549032407970878,0.0,0.0,0.0,0.0,0.0,0.011738737834855021,0.0,0.0,0.5,0.04802867383512545,0.7894736842105263,0.04417691651003367,1.0,0.6666666666666666,,1.0,0.5660377358490566,1.0,0.21498209311579786
104,0.48148148148148145,1.0,0.0,0.4,0.8333333333333334,0.25,0.06317499857420335,0.044346342931674526,0.25,1.0,0.12844036697247707,0.1549032407970878,0.0,0.0,0.0,0.0,0.05455537370430987,0.034313233671114676,0.0,0.0,0.5,0.13978494623655913,1.0,0.11230494154200146,0.7,0.3333333333333333,,0.0,0.5660377358490566,1.0,0.7351770791882213
105,0.46296296296296297,1.0,0.0,0.2,0.0,0.75,0.061000473354603485,0.013645028594361393,0.5,0.5,0.0,0.1515687287642738,0.0,0.0,0.0,0.0,0.0,0.013645028594361393,0.0,0.0,0.5,0.026523297491039426,0.3684210526315789,0.04855439653245692,0.2,1.0,,0.4,0.3113207547169811,1.0,0.16006764822920813
106,0.48148148148148145,1.0,0.125,0.6,0.0,0.75,0.4563686951000336,0.3610916022875489,0.5,0.5,0.0,0.0,0.0,0.0,0.625,0.0,0.39879978177850517,0.06200461523025986,0.42613636363636365,0.0,0.25,0.03942652329749104,0.5789473684210527,0.04737094723574823,0.3,0.6666666666666666,0.9303983228511531,0.0,0.6698113207547169,1.0,0.09639872662156784
107,0.6666666666666666,0.0,0.0,0.6,0.0,0.75,0.22903196759641128,0.08187017156616835,0.5,1.0,0.0,0.0,0.42,0.0,0.0,0.15714285714285714,0.0,0.08187017156616835,0.0,0.0,0.5,0.017921146953405017,0.3684210526315789,0.032341049569305065,0.2,0.3333333333333333,0.7572327044025158,0.0,0.5566037735849056,1.0,0.4400119379228014
108,0.4074074074074074,1.0,0.0,0.8,0.6666666666666666,0.25,0.20926355650913978,0.09009732115982744,0.25,1.0,0.0,0.34860807615782974,0.0,0.0,0.025,0.0,0.0,0.09009732115982744,0.0,0.0,0.5,0.13978494623655913,1.0,0.27982255588408794,1.0,0.3333333333333333,,0.0,0.839622641509434,1.0,0.007461201750895344
109,0.7962962962962963,0.0,0.0,0.4,0.0,0.75,0.07233844784959718,0.027189726096117188,1.0,1.0,0.09174311926605505,0.1689548745033661,0.0,0.0,0.0,0.0,0.0,0.027189726096117188,0.0,0.0,0.5,0.03942652329749104,0.5789473684210527,0.052409308579824204,0.5,0.3333333333333333,0.8457023060796646,0.0,0.46226415094339623,1.0,0.0975925189017111
110,0.7592592592592593,0.0,0.0,0.2,0.5,0.75,0.06030857896654898,0.004916223537674325,0.5,1.0,0.021788990825688075,0.0,0.3972,0.0,0.0,0.0,0.0,0.004916223537674325,0.0,0.0,0.5,0.08243727598566308,0.5789473684210527,0.09913540418640608,1.0,0.3333333333333333,0.9324947589098532,0.0,0.4339622641509434,1.0,0.28949462793473935
111,0.4074074074074074,1.0,0.0,0.8,0.6666666666666666,0.25,0.20926355650913978,0.09009732115982744,0.25,1.0,0.0,0.34860807615782974,0.0,0.0,0.025,0.0,0.0,0.09009732115982744,0.0,0.0,0.5,0.13978494623655913,1.0,0.27982255588408794,1.0,0.3333333333333333,,0.0,0.7547169811320755,1.0,0.007461201750895344
112,0.3333333333333333,1.0,0.125,0.8,0.8333333333333334,0.25,0.06683215462534858,0.05096819504364403,0.25,0.5,0.11926605504587157,0.16051128376136595,0.0,0.0,0.0,0.0,0.0,0.05096819504364403,0.0,0.0,0.5,0.005017921146953405,0.05263157894736842,0.04515793369020009,0.7,0.6666666666666666,,0.4,0.4528301886792453,1.0,0.2463191404695583
113,0.7777777777777778,0.0,0.0,0.4,0.5,0.75,0.1300910701046174,0.0923046051971506,1.0,0.5,0.11926605504587157,0.20446621510300536,0.14,0.0,0.0,0.0,0.0,0.0923046051971506,0.0,0.0,0.5,0.12544802867383512,0.7894736842105263,0.13273776155878225,0.2,0.3333333333333333,0.6469601677148847,0.4,,1.0,0.4121567847194588
114,0.2962962962962963,1.0,0.0,0.6,0.6666666666666666,0.25,0.19760019396764958,0.09591652453095215,0.25,1.0,0.22935779816513763,0.36103671191650016,0.0,0.0,0.0,0.0,0.0,0.09591652453095215,0.0,0.0,0.5,0.06810035842293907,0.5789473684210527,0.08019700950056974,0.6,0.6666666666666666,,0.0,0.5377358490566038,1.0,0.29526462395543174
115,0.1111111111111111,0.0,0.0,0.4,0.6666666666666666,0.0,0.1268292822752176,0.004314236982040734,0.25,1.0,0.0805045871559633,0.22598897458753223,0.07,0.0,0.0,0.0,0.0,0.004314236982040734,0.0,0.0,0.5,0.06379928315412187,0.5789473684210527,0.08141984604167353,0.2,0.5,0.7186582809224319,0.0,0.39622641509433965,1.0,0.21368881814564267
116,0.2962962962962963,1.0,0.0,0.6,0.6666666666666666,0.25,0.19760019396764958,0.09591652453095215,0.25,1.0,0.22935779816513763,0.36103671191650016,0.0,0.0,0.0,0.0,0.0,0.09591652453095215,0.0,0.0,0.5,0.06810035842293907,0.5789473684210527,0.08019700950056974,0.6,0.6666666666666666,,0.0,0.5849056603773585,1.0,0.29526462395543174
